asset,market_key,market_title,tf_slug,ce_ts,bot_pnl,bot_spent,candidate_pnl,candidate_spent,candidate_trade_count,delta_pnl
eth,eth:m5:1775352300,"Ethereum Up or Down - April 4, 9:25PM-9:30PM ET",m5,2026-04-05T01:30:00+00:00,95.15,483.12,1.3837288135593226,6.28,1,-93.76627118644069
eth,eth:m5:1775352600,"Ethereum Up or Down - April 4, 9:30PM-9:35PM ET",m5,2026-04-05T01:35:00+00:00,54.74,748.42,1.3221052631578942,6.28,1,-53.41789473684211
eth,eth:m5:1775352900,"Ethereum Up or Down - April 4, 9:35PM-9:40PM ET",m5,2026-04-05T01:40:00+00:00,44.83,273.24,0.0,0.0,0,-44.83
eth,eth:m5:1775353200,"Ethereum Up or Down - April 4, 9:40PM-9:45PM ET",m5,2026-04-05T01:45:00+00:00,58.62,710.83,0.0,0.0,0,-58.62
eth,eth:m15:1775352600,"Ethereum Up or Down - April 4, 9:30PM-9:45PM ET",m15,2026-04-05T01:45:00+00:00,7.39,528.88,0.0,0.0,0,-7.39
eth,eth:m5:1775353500,"Ethereum Up or Down - April 4, 9:45PM-9:50PM ET",m5,2026-04-05T01:50:00+00:00,2.12,259.93,0.0,0.0,0,-2.12
eth,eth:m5:1775353800,"Ethereum Up or Down - April 4, 9:50PM-9:55PM ET",m5,2026-04-05T01:55:00+00:00,23.29,315.99,1.0921739130434798,6.28,1,-22.197826086956518
eth,eth:m5:1775354100,"Ethereum Up or Down - April 4, 9:55PM-10:00PM ET",m5,2026-04-05T02:00:00+00:00,34.06,372.87,0.0,0.0,0,-34.06
eth,eth:m15:1775353500,"Ethereum Up or Down - April 4, 9:45PM-10:00PM ET",m15,2026-04-05T02:00:00+00:00,40.67,759.38,0.0,0.0,0,-40.67
eth,eth:h1:1775350800,"Ethereum Up or Down - April 4, 9PM ET",h1,2026-04-05T02:00:00+00:00,48.57,315.86,0.0,0.0,0,-48.57
eth,eth:m5:1775354400,"Ethereum Up or Down - April 4, 10:00PM-10:05PM ET",m5,2026-04-05T02:05:00+00:00,63.82,553.09,1.5379591836734692,6.28,1,-62.28204081632653
eth,eth:m5:1775354700,"Ethereum Up or Down - April 4, 10:05PM-10:10PM ET",m5,2026-04-05T02:10:00+00:00,16.04,473.96,1.124776119402985,6.28,1,-14.915223880597015
eth,eth:m5:1775355000,"Ethereum Up or Down - April 4, 10:10PM-10:15PM ET",m5,2026-04-05T02:15:00+00:00,23.49,515.43,0.0,0.0,0,-23.49
eth,eth:m15:1775354400,"Ethereum Up or Down - April 4, 10:00PM-10:15PM ET",m15,2026-04-05T02:15:00+00:00,101.74,1243.5,0.0,0.0,0,-101.74
eth,eth:m5:1775355300,"Ethereum Up or Down - April 4, 10:15PM-10:20PM ET",m5,2026-04-05T02:20:00+00:00,0.37,367.16,0.0,0.0,0,-0.37
eth,eth:m5:1775355600,"Ethereum Up or Down - April 4, 10:20PM-10:25PM ET",m5,2026-04-05T02:25:00+00:00,9.98,290.88,0.0,0.0,0,-9.98
eth,eth:m15:1775355300,"Ethereum Up or Down - April 4, 10:15PM-10:30PM ET",m15,2026-04-05T02:30:00+00:00,-14.86,378.02,0.0,0.0,0,14.86
eth,eth:m5:1775355900,"Ethereum Up or Down - April 4, 10:25PM-10:30PM ET",m5,2026-04-05T02:30:00+00:00,48.32,659.65,0.0,0.0,0,-48.32
eth,eth:m5:1775356200,"Ethereum Up or Down - April 4, 10:30PM-10:35PM ET",m5,2026-04-05T02:35:00+00:00,-1.63,266.22,0.0,0.0,0,1.63
eth,eth:m5:1775356500,"Ethereum Up or Down - April 4, 10:35PM-10:40PM ET",m5,2026-04-05T02:40:00+00:00,19.39,224.34,0.0,0.0,0,-19.39
eth,eth:m5:1775356800,"Ethereum Up or Down - April 4, 10:40PM-10:45PM ET",m5,2026-04-05T02:45:00+00:00,-7.49,296.0,0.0,0.0,0,7.49
eth,eth:m15:1775356200,"Ethereum Up or Down - April 4, 10:30PM-10:45PM ET",m15,2026-04-05T02:45:00+00:00,7.52,611.31,0.0,0.0,0,-7.52
eth,eth:m5:1775357100,"Ethereum Up or Down - April 4, 10:45PM-10:50PM ET",m5,2026-04-05T02:50:00+00:00,-15.75,333.55,0.0,0.0,0,15.75
eth,eth:m5:1775357400,"Ethereum Up or Down - April 4, 10:50PM-10:55PM ET",m5,2026-04-05T02:55:00+00:00,8.45,136.62,0.0,0.0,0,-8.45
eth,eth:m5:1775357700,"Ethereum Up or Down - April 4, 10:55PM-11:00PM ET",m5,2026-04-05T03:00:00+00:00,11.54,285.97,0.0,0.0,0,-11.54
eth,eth:h1:1775354400,"Ethereum Up or Down - April 4, 10PM ET",h1,2026-04-05T03:00:00+00:00,-157.2,1832.05,0.0,0.0,0,157.2
eth,eth:m15:1775357100,"Ethereum Up or Down - April 4, 10:45PM-11:00PM ET",m15,2026-04-05T03:00:00+00:00,16.19,353.06,0.0,0.0,0,-16.19
eth,eth:m5:1775358000,"Ethereum Up or Down - April 4, 11:00PM-11:05PM ET",m5,2026-04-05T03:05:00+00:00,12.66,376.71,0.0,0.0,0,-12.66
eth,eth:m5:1775358300,"Ethereum Up or Down - April 4, 11:05PM-11:10PM ET",m5,2026-04-05T03:10:00+00:00,-20.25,357.69,0.0,0.0,0,20.25
eth,eth:m5:1775358600,"Ethereum Up or Down - April 4, 11:10PM-11:15PM ET",m5,2026-04-05T03:15:00+00:00,-7.66,370.05,0.0,0.0,0,7.66
eth,eth:m15:1775358000,"Ethereum Up or Down - April 4, 11:00PM-11:15PM ET",m15,2026-04-05T03:15:00+00:00,20.73,623.81,0.0,0.0,0,-20.73
eth,eth:m5:1775358900,"Ethereum Up or Down - April 4, 11:15PM-11:20PM ET",m5,2026-04-05T03:20:00+00:00,-4.52,197.38,0.0,0.0,0,4.52
eth,eth:m5:1775359200,"Ethereum Up or Down - April 4, 11:20PM-11:25PM ET",m5,2026-04-05T03:25:00+00:00,27.71,228.16,0.0,0.0,0,-27.71
eth,eth:m5:1775359500,"Ethereum Up or Down - April 4, 11:25PM-11:30PM ET",m5,2026-04-05T03:30:00+00:00,9.1,198.55,0.0,0.0,0,-9.1
eth,eth:m15:1775358900,"Ethereum Up or Down - April 4, 11:15PM-11:30PM ET",m15,2026-04-05T03:30:00+00:00,-9.74,174.81,0.0,0.0,0,9.74
eth,eth:m5:1775359800,"Ethereum Up or Down - April 4, 11:30PM-11:35PM ET",m5,2026-04-05T03:35:00+00:00,-26.82,288.73,0.0,0.0,0,26.82
eth,eth:m5:1775360100,"Ethereum Up or Down - April 4, 11:35PM-11:40PM ET",m5,2026-04-05T03:40:00+00:00,11.5,370.87,0.0,0.0,0,-11.5
eth,eth:m5:1775360400,"Ethereum Up or Down - April 4, 11:40PM-11:45PM ET",m5,2026-04-05T03:45:00+00:00,25.06,243.86,0.0,0.0,0,-25.06
eth,eth:m15:1775359800,"Ethereum Up or Down - April 4, 11:30PM-11:45PM ET",m15,2026-04-05T03:45:00+00:00,24.67,221.55,0.0,0.0,0,-24.67
eth,eth:m5:1775360700,"Ethereum Up or Down - April 4, 11:45PM-11:50PM ET",m5,2026-04-05T03:50:00+00:00,-28.24,494.02,0.0,0.0,0,28.24
eth,eth:m5:1775361000,"Ethereum Up or Down - April 4, 11:50PM-11:55PM ET",m5,2026-04-05T03:55:00+00:00,-11.44,210.28,0.0,0.0,0,11.44
eth,eth:h1:1775358000,"Ethereum Up or Down - April 4, 11PM ET",h1,2026-04-05T04:00:00+00:00,80.03,510.08,0.0,0.0,0,-80.03
eth,eth:m5:1775361600,"Ethereum Up or Down - April 5, 12:00AM-12:05AM ET",m5,2026-04-05T04:05:00+00:00,61.6,1007.75,0.0,0.0,0,-61.6
eth,eth:m5:1775361900,"Ethereum Up or Down - April 5, 12:05AM-12:10AM ET",m5,2026-04-05T04:10:00+00:00,14.83,255.34,0.0,0.0,0,-14.83
eth,eth:m15:1775361600,"Ethereum Up or Down - April 5, 12:00AM-12:15AM ET",m15,2026-04-05T04:15:00+00:00,57.88,1225.13,0.0,0.0,0,-57.88
eth,eth:m5:1775362200,"Ethereum Up or Down - April 5, 12:10AM-12:15AM ET",m5,2026-04-05T04:15:00+00:00,0.33,341.36,0.0,0.0,0,-0.33
eth,eth:m5:1775362500,"Ethereum Up or Down - April 5, 12:15AM-12:20AM ET",m5,2026-04-05T04:20:00+00:00,64.02,287.79,0.0,0.0,0,-64.02
eth,eth:m5:1775362800,"Ethereum Up or Down - April 5, 12:20AM-12:25AM ET",m5,2026-04-05T04:25:00+00:00,-35.96,484.54,0.0,0.0,0,35.96
eth,eth:m5:1775363100,"Ethereum Up or Down - April 5, 12:25AM-12:30AM ET",m5,2026-04-05T04:30:00+00:00,7.32,146.37,0.0,0.0,0,-7.32
eth,eth:m15:1775362500,"Ethereum Up or Down - April 5, 12:15AM-12:30AM ET",m15,2026-04-05T04:30:00+00:00,-22.1,993.32,0.0,0.0,0,22.1
eth,eth:m5:1775363400,"Ethereum Up or Down - April 5, 12:30AM-12:35AM ET",m5,2026-04-05T04:35:00+00:00,22.89,275.8,0.0,0.0,0,-22.89
eth,eth:m5:1775363700,"Ethereum Up or Down - April 5, 12:35AM-12:40AM ET",m5,2026-04-05T04:40:00+00:00,23.78,293.22,0.0,0.0,0,-23.78
eth,eth:m5:1775364000,"Ethereum Up or Down - April 5, 12:40AM-12:45AM ET",m5,2026-04-05T04:45:00+00:00,16.31,198.84,0.0,0.0,0,-16.31
eth,eth:m15:1775363400,"Ethereum Up or Down - April 5, 12:30AM-12:45AM ET",m15,2026-04-05T04:45:00+00:00,-58.47,686.92,0.0,0.0,0,58.47
eth,eth:m5:1775364300,"Ethereum Up or Down - April 5, 12:45AM-12:50AM ET",m5,2026-04-05T04:50:00+00:00,37.96,492.66,0.0,0.0,0,-37.96
eth,eth:m5:1775364600,"Ethereum Up or Down - April 5, 12:50AM-12:55AM ET",m5,2026-04-05T04:55:00+00:00,-2.75,360.83,0.0,0.0,0,2.75
eth,eth:h1:1775361600,"Ethereum Up or Down - April 5, 12AM ET",h1,2026-04-05T05:00:00+00:00,325.93,2857.02,0.0,0.0,0,-325.93
eth,eth:m15:1775364300,"Ethereum Up or Down - April 5, 12:45AM-1:00AM ET",m15,2026-04-05T05:00:00+00:00,122.98,1226.94,0.0,0.0,0,-122.98
eth,eth:m5:1775364900,"Ethereum Up or Down - April 5, 12:55AM-1:00AM ET",m5,2026-04-05T05:00:00+00:00,-20.49,447.8,0.0,0.0,0,20.49
eth,eth:m5:1775365200,"Ethereum Up or Down - April 5, 1:00AM-1:05AM ET",m5,2026-04-05T05:05:00+00:00,-5.19,183.97,0.0,0.0,0,5.19
eth,eth:m5:1775365500,"Ethereum Up or Down - April 5, 1:05AM-1:10AM ET",m5,2026-04-05T05:10:00+00:00,41.5,226.29,0.0,0.0,0,-41.5
eth,eth:m5:1775365800,"Ethereum Up or Down - April 5, 1:10AM-1:15AM ET",m5,2026-04-05T05:15:00+00:00,53.01,356.51,0.0,0.0,0,-53.01
eth,eth:m15:1775365200,"Ethereum Up or Down - April 5, 1:00AM-1:15AM ET",m15,2026-04-05T05:15:00+00:00,-46.53,1097.15,0.0,0.0,0,46.53
eth,eth:m5:1775366100,"Ethereum Up or Down - April 5, 1:15AM-1:20AM ET",m5,2026-04-05T05:20:00+00:00,-56.1,793.74,0.0,0.0,0,56.1
eth,eth:m5:1775366400,"Ethereum Up or Down - April 5, 1:20AM-1:25AM ET",m5,2026-04-05T05:25:00+00:00,18.41,237.02,0.0,0.0,0,-18.41
eth,eth:m15:1775366100,"Ethereum Up or Down - April 5, 1:15AM-1:30AM ET",m15,2026-04-05T05:30:00+00:00,50.72,1747.11,-6.13972602739726,6.225,1,-56.85972602739726
eth,eth:m5:1775366700,"Ethereum Up or Down - April 5, 1:25AM-1:30AM ET",m5,2026-04-05T05:30:00+00:00,-48.46,840.0,0.0,0.0,0,48.46
eth,eth:m5:1775367000,"Ethereum Up or Down - April 5, 1:30AM-1:35AM ET",m5,2026-04-05T05:35:00+00:00,-42.18,756.32,0.0,0.0,0,42.18
eth,eth:m5:1775367300,"Ethereum Up or Down - April 5, 1:35AM-1:40AM ET",m5,2026-04-05T05:40:00+00:00,99.16,748.92,-0.7281159420289853,6.28,1,-99.88811594202897
eth,eth:m15:1775367000,"Ethereum Up or Down - April 5, 1:30AM-1:45AM ET",m15,2026-04-05T05:45:00+00:00,-81.06,1254.17,0.0,0.0,0,81.06
eth,eth:m5:1775367600,"Ethereum Up or Down - April 5, 1:40AM-1:45AM ET",m5,2026-04-05T05:45:00+00:00,-0.9,366.56,0.0,0.0,0,0.9
eth,eth:m5:1775367900,"Ethereum Up or Down - April 5, 1:45AM-1:50AM ET",m5,2026-04-05T05:50:00+00:00,-113.23,709.92,0.0,0.0,0,113.23
eth,eth:m5:1775368200,"Ethereum Up or Down - April 5, 1:50AM-1:55AM ET",m5,2026-04-05T05:55:00+00:00,6.74,377.51,0.0,0.0,0,-6.74
eth,eth:h1:1775365200,"Ethereum Up or Down - April 5, 1AM ET",h1,2026-04-05T06:00:00+00:00,20.43,1632.87,0.0,0.0,0,-20.43
eth,eth:m15:1775367900,"Ethereum Up or Down - April 5, 1:45AM-2:00AM ET",m15,2026-04-05T06:00:00+00:00,242.72,2637.47,0.0,0.0,0,-242.72
eth,eth:m5:1775368500,"Ethereum Up or Down - April 5, 1:55AM-2:00AM ET",m5,2026-04-05T06:00:00+00:00,50.02,563.79,1.0921739130434798,6.28,1,-48.92782608695652
eth,eth:m5:1775368800,"Ethereum Up or Down - April 5, 2:00AM-2:05AM ET",m5,2026-04-05T06:05:00+00:00,136.85,465.63,0.0,0.0,0,-136.85
eth,eth:m5:1775369100,"Ethereum Up or Down - April 5, 2:05AM-2:10AM ET",m5,2026-04-05T06:10:00+00:00,69.27,569.18,0.0,0.0,0,-69.27
eth,eth:m15:1775368800,"Ethereum Up or Down - April 5, 2:00AM-2:15AM ET",m15,2026-04-05T06:15:00+00:00,15.1,333.84,0.0,0.0,0,-15.1
eth,eth:m5:1775369400,"Ethereum Up or Down - April 5, 2:10AM-2:15AM ET",m5,2026-04-05T06:15:00+00:00,7.46,745.06,0.0,0.0,0,-7.46
eth,eth:m5:1775369700,"Ethereum Up or Down - April 5, 2:15AM-2:20AM ET",m5,2026-04-05T06:20:00+00:00,52.14,760.72,1.235409836065573,6.28,1,-50.90459016393443
eth,eth:m5:1775370000,"Ethereum Up or Down - April 5, 2:20AM-2:25AM ET",m5,2026-04-05T06:25:00+00:00,23.23,599.5,0.0,0.0,0,-23.23
eth,eth:m5:1775370300,"Ethereum Up or Down - April 5, 2:25AM-2:30AM ET",m5,2026-04-05T06:30:00+00:00,6.53,201.24,-3.4438709677419355,6.28,1,-9.973870967741936
eth,eth:m15:1775369700,"Ethereum Up or Down - April 5, 2:15AM-2:30AM ET",m15,2026-04-05T06:30:00+00:00,-33.47,1148.87,-1.9781690140845072,14.045,2,31.49183098591549
eth,eth:m5:1775370600,"Ethereum Up or Down - April 5, 2:30AM-2:35AM ET",m5,2026-04-05T06:35:00+00:00,-13.76,191.78,0.0,0.0,0,13.76
eth,eth:m5:1775370900,"Ethereum Up or Down - April 5, 2:35AM-2:40AM ET",m5,2026-04-05T06:40:00+00:00,-23.17,349.19,1.2742028985507252,6.28,1,24.444202898550728
eth,eth:m15:1775370600,"Ethereum Up or Down - April 5, 2:30AM-2:45AM ET",m15,2026-04-05T06:45:00+00:00,-9.22,264.82,0.0,0.0,0,9.22
eth,eth:m5:1775371200,"Ethereum Up or Down - April 5, 2:40AM-2:45AM ET",m5,2026-04-05T06:45:00+00:00,62.92,364.75,-1.092173913043478,6.28,1,-64.01217391304348
eth,eth:m5:1775371500,"Ethereum Up or Down - April 5, 2:45AM-2:50AM ET",m5,2026-04-05T06:50:00+00:00,38.47,278.93,0.0,0.0,0,-38.47
eth,eth:m5:1775371800,"Ethereum Up or Down - April 5, 2:50AM-2:55AM ET",m5,2026-04-05T06:55:00+00:00,103.11,233.11,0.0,0.0,0,-103.11
eth,eth:m5:1775372100,"Ethereum Up or Down - April 5, 2:55AM-3:00AM ET",m5,2026-04-05T07:00:00+00:00,-40.25,188.95,0.0,0.0,0,40.25
eth,eth:h1:1775368800,"Ethereum Up or Down - April 5, 2AM ET",h1,2026-04-05T07:00:00+00:00,432.72,877.8,0.0,0.0,0,-432.72
eth,eth:m15:1775371500,"Ethereum Up or Down - April 5, 2:45AM-3:00AM ET",m15,2026-04-05T07:00:00+00:00,15.88,578.3,0.0,0.0,0,-15.88
eth,eth:m5:1775372400,"Ethereum Up or Down - April 5, 3:00AM-3:05AM ET",m5,2026-04-05T07:05:00+00:00,-22.05,52.58,0.0,0.0,0,22.05
eth,eth:m5:1775372700,"Ethereum Up or Down - April 5, 3:05AM-3:10AM ET",m5,2026-04-05T07:10:00+00:00,3.04,193.2,0.0,0.0,0,-3.04
eth,eth:m5:1775373000,"Ethereum Up or Down - April 5, 3:10AM-3:15AM ET",m5,2026-04-05T07:15:00+00:00,-0.82,177.59,0.0,0.0,0,0.82
eth,eth:m15:1775372400,"Ethereum Up or Down - April 5, 3:00AM-3:15AM ET",m15,2026-04-05T07:15:00+00:00,6.46,182.9,0.0,0.0,0,-6.46
eth,eth:m5:1775373300,"Ethereum Up or Down - April 5, 3:15AM-3:20AM ET",m5,2026-04-05T07:20:00+00:00,29.73,486.36,0.0,0.0,0,-29.73
eth,eth:m5:1775373600,"Ethereum Up or Down - April 5, 3:20AM-3:25AM ET",m5,2026-04-05T07:25:00+00:00,0.05,142.03,0.0,0.0,0,-0.05
eth,eth:m15:1775373300,"Ethereum Up or Down - April 5, 3:15AM-3:30AM ET",m15,2026-04-05T07:30:00+00:00,12.66,161.44,-0.8412162162162167,6.225,1,-13.501216216216218
eth,eth:m5:1775373900,"Ethereum Up or Down - April 5, 3:25AM-3:30AM ET",m5,2026-04-05T07:30:00+00:00,12.48,299.66,-0.2730434782608686,6.28,1,-12.753043478260869
eth,eth:m5:1775374200,"Ethereum Up or Down - April 5, 3:30AM-3:35AM ET",m5,2026-04-05T07:35:00+00:00,10.13,341.3,0.0,0.0,0,-10.13
eth,eth:m5:1775374500,"Ethereum Up or Down - April 5, 3:35AM-3:40AM ET",m5,2026-04-05T07:40:00+00:00,7.46,115.81,0.0,0.0,0,-7.46
eth,eth:m5:1775374800,"Ethereum Up or Down - April 5, 3:40AM-3:45AM ET",m5,2026-04-05T07:45:00+00:00,19.99,151.78,0.0,0.0,0,-19.99
eth,eth:m15:1775374200,"Ethereum Up or Down - April 5, 3:30AM-3:45AM ET",m15,2026-04-05T07:45:00+00:00,-2.04,87.19,0.0,0.0,0,2.04
eth,eth:m5:1775375100,"Ethereum Up or Down - April 5, 3:45AM-3:50AM ET",m5,2026-04-05T07:50:00+00:00,49.55,360.86,0.0,0.0,0,-49.55
eth,eth:m5:1775375400,"Ethereum Up or Down - April 5, 3:50AM-3:55AM ET",m5,2026-04-05T07:55:00+00:00,4.92,247.52,0.0,0.0,0,-4.92
eth,eth:h1:1775372400,"Ethereum Up or Down - April 5, 3AM ET",h1,2026-04-05T08:00:00+00:00,-12.53,1806.81,4.388378378378379,12.49,1,16.918378378378378
eth,eth:m15:1775375100,"Ethereum Up or Down - April 5, 3:45AM-4:00AM ET",m15,2026-04-05T08:00:00+00:00,8.49,510.58,0.0,0.0,0,-8.49
eth,eth:m5:1775375700,"Ethereum Up or Down - April 5, 3:55AM-4:00AM ET",m5,2026-04-05T08:00:00+00:00,-4.9,125.0,0.0,0.0,0,4.9
eth,eth:m5:1775376000,"Ethereum Up or Down - April 5, 4:00AM-4:05AM ET",m5,2026-04-05T08:05:00+00:00,48.08,480.14,0.0,0.0,0,-48.08
eth,eth:m5:1775376300,"Ethereum Up or Down - April 5, 4:05AM-4:10AM ET",m5,2026-04-05T08:10:00+00:00,2.9,129.9,0.0,0.0,0,-2.9
eth,eth:m15:1775376000,"Ethereum Up or Down - April 5, 4:00AM-4:15AM ET",m15,2026-04-05T08:15:00+00:00,-41.91,522.96,0.0,0.0,0,41.91
eth,eth:m5:1775376600,"Ethereum Up or Down - April 5, 4:10AM-4:15AM ET",m5,2026-04-05T08:15:00+00:00,24.77,347.79,0.0,0.0,0,-24.77
eth,eth:m5:1775376900,"Ethereum Up or Down - April 5, 4:15AM-4:20AM ET",m5,2026-04-05T08:20:00+00:00,11.75,378.61,0.0,0.0,0,-11.75
eth,eth:m5:1775377200,"Ethereum Up or Down - April 5, 4:20AM-4:25AM ET",m5,2026-04-05T08:25:00+00:00,-33.93,361.91,0.0,0.0,0,33.93
eth,eth:m5:1775377500,"Ethereum Up or Down - April 5, 4:25AM-4:30AM ET",m5,2026-04-05T08:30:00+00:00,14.74,181.07,0.0,0.0,0,-14.74
eth,eth:m15:1775376900,"Ethereum Up or Down - April 5, 4:15AM-4:30AM ET",m15,2026-04-05T08:30:00+00:00,7.38,279.5,0.0,0.0,0,-7.38
eth,eth:m5:1775377800,"Ethereum Up or Down - April 5, 4:30AM-4:35AM ET",m5,2026-04-05T08:35:00+00:00,25.43,223.84,0.0,0.0,0,-25.43
eth,eth:m5:1775378100,"Ethereum Up or Down - April 5, 4:35AM-4:40AM ET",m5,2026-04-05T08:40:00+00:00,11.03,172.54,0.0,0.0,0,-11.03
eth,eth:m5:1775378400,"Ethereum Up or Down - April 5, 4:40AM-4:45AM ET",m5,2026-04-05T08:45:00+00:00,-7.05,139.22,0.0,0.0,0,7.05
eth,eth:m15:1775377800,"Ethereum Up or Down - April 5, 4:30AM-4:45AM ET",m15,2026-04-05T08:45:00+00:00,177.98,619.44,0.0,0.0,0,-177.98
eth,eth:m5:1775378700,"Ethereum Up or Down - April 5, 4:45AM-4:50AM ET",m5,2026-04-05T08:50:00+00:00,-29.3,209.96,0.0,0.0,0,29.3
eth,eth:m5:1775379000,"Ethereum Up or Down - April 5, 4:50AM-4:55AM ET",m5,2026-04-05T08:55:00+00:00,7.63,221.1,0.0,0.0,0,-7.63
eth,eth:m15:1775378700,"Ethereum Up or Down - April 5, 4:45AM-5:00AM ET",m15,2026-04-05T09:00:00+00:00,-6.68,513.43,0.0,0.0,0,6.68
eth,eth:m5:1775379300,"Ethereum Up or Down - April 5, 4:55AM-5:00AM ET",m5,2026-04-05T09:00:00+00:00,7.88,149.34,0.0,0.0,0,-7.88
eth,eth:h1:1775376000,"Ethereum Up or Down - April 5, 4AM ET",h1,2026-04-05T09:00:00+00:00,-167.38,2284.62,0.0,0.0,0,167.38
eth,eth:m5:1775379600,"Ethereum Up or Down - April 5, 5:00AM-5:05AM ET",m5,2026-04-05T09:05:00+00:00,28.44,270.83,0.0,0.0,0,-28.44
eth,eth:m5:1775379900,"Ethereum Up or Down - April 5, 5:05AM-5:10AM ET",m5,2026-04-05T09:10:00+00:00,25.34,310.66,1.2559999999999993,6.28,1,-24.084
eth,eth:m15:1775379600,"Ethereum Up or Down - April 5, 5:00AM-5:15AM ET",m15,2026-04-05T09:15:00+00:00,-33.33,442.55,0.0,0.0,0,33.33
eth,eth:m5:1775380200,"Ethereum Up or Down - April 5, 5:10AM-5:15AM ET",m5,2026-04-05T09:15:00+00:00,9.84,250.2,-0.588750000000001,6.28,1,-10.42875
eth,eth:m5:1775380500,"Ethereum Up or Down - April 5, 5:15AM-5:20AM ET",m5,2026-04-05T09:20:00+00:00,2.76,86.82,-1.4469230769230768,6.27,1,-4.2069230769230765
eth,eth:m5:1775380800,"Ethereum Up or Down - April 5, 5:20AM-5:25AM ET",m5,2026-04-05T09:25:00+00:00,11.18,132.21,0.0,0.0,0,-11.18
eth,eth:m5:1775381100,"Ethereum Up or Down - April 5, 5:25AM-5:30AM ET",m5,2026-04-05T09:30:00+00:00,-16.18,936.53,0.0,0.0,0,16.18
eth,eth:m15:1775380500,"Ethereum Up or Down - April 5, 5:15AM-5:30AM ET",m15,2026-04-05T09:30:00+00:00,19.65,238.02,0.0,0.0,0,-19.65
eth,eth:m5:1775381400,"Ethereum Up or Down - April 5, 5:30AM-5:35AM ET",m5,2026-04-05T09:35:00+00:00,3.96,392.72,0.0,0.0,0,-3.96
eth,eth:m5:1775381700,"Ethereum Up or Down - April 5, 5:35AM-5:40AM ET",m5,2026-04-05T09:40:00+00:00,12.47,290.15,0.0,0.0,0,-12.47
eth,eth:m15:1775381400,"Ethereum Up or Down - April 5, 5:30AM-5:45AM ET",m15,2026-04-05T09:45:00+00:00,67.52,806.52,0.0,0.0,0,-67.52
eth,eth:m5:1775382000,"Ethereum Up or Down - April 5, 5:40AM-5:45AM ET",m5,2026-04-05T09:45:00+00:00,6.61,445.63,0.0,0.0,0,-6.61
eth,eth:m5:1775382300,"Ethereum Up or Down - April 5, 5:45AM-5:50AM ET",m5,2026-04-05T09:50:00+00:00,15.06,528.04,0.0,0.0,0,-15.06
eth,eth:m5:1775382600,"Ethereum Up or Down - April 5, 5:50AM-5:55AM ET",m5,2026-04-05T09:55:00+00:00,-23.6,189.0,0.0,0.0,0,23.6
eth,eth:m5:1775382900,"Ethereum Up or Down - April 5, 5:55AM-6:00AM ET",m5,2026-04-05T10:00:00+00:00,-10.46,328.31,0.0,0.0,0,10.46
eth,eth:m15:1775382300,"Ethereum Up or Down - April 5, 5:45AM-6:00AM ET",m15,2026-04-05T10:00:00+00:00,72.87,1275.77,0.0,0.0,0,-72.87
eth,eth:h1:1775379600,"Ethereum Up or Down - April 5, 5AM ET",h1,2026-04-05T10:00:00+00:00,-68.98,729.46,0.0,0.0,0,68.98
eth,eth:m5:1775383200,"Ethereum Up or Down - April 5, 6:00AM-6:05AM ET",m5,2026-04-05T10:05:00+00:00,27.89,598.61,0.0,0.0,0,-27.89
eth,eth:m5:1775383500,"Ethereum Up or Down - April 5, 6:05AM-6:10AM ET",m5,2026-04-05T10:10:00+00:00,-4.4,148.98,0.0,0.0,0,4.4
eth,eth:m15:1775383200,"Ethereum Up or Down - April 5, 6:00AM-6:15AM ET",m15,2026-04-05T10:15:00+00:00,16.27,644.19,0.0,0.0,0,-16.27
eth,eth:m5:1775383800,"Ethereum Up or Down - April 5, 6:10AM-6:15AM ET",m5,2026-04-05T10:15:00+00:00,-30.74,202.37,0.0,0.0,0,30.74
eth,eth:m5:1775384100,"Ethereum Up or Down - April 5, 6:15AM-6:20AM ET",m5,2026-04-05T10:20:00+00:00,-11.05,183.17,0.0,0.0,0,11.05
eth,eth:m5:1775384400,"Ethereum Up or Down - April 5, 6:20AM-6:25AM ET",m5,2026-04-05T10:25:00+00:00,25.12,189.22,0.0,0.0,0,-25.12
eth,eth:m15:1775384100,"Ethereum Up or Down - April 5, 6:15AM-6:30AM ET",m15,2026-04-05T10:30:00+00:00,-1.27,143.04,0.0,0.0,0,1.27
eth,eth:m5:1775384700,"Ethereum Up or Down - April 5, 6:25AM-6:30AM ET",m5,2026-04-05T10:30:00+00:00,6.39,172.13,0.0,0.0,0,-6.39
eth,eth:m5:1775385000,"Ethereum Up or Down - April 5, 6:30AM-6:35AM ET",m5,2026-04-05T10:35:00+00:00,9.71,372.25,0.0,0.0,0,-9.71
eth,eth:m5:1775385300,"Ethereum Up or Down - April 5, 6:35AM-6:40AM ET",m5,2026-04-05T10:40:00+00:00,21.91,385.24,0.0,0.0,0,-21.91
eth,eth:m15:1775385000,"Ethereum Up or Down - April 5, 6:30AM-6:45AM ET",m15,2026-04-05T10:45:00+00:00,-19.19,379.51,0.0,0.0,0,19.19
eth,eth:m5:1775385600,"Ethereum Up or Down - April 5, 6:40AM-6:45AM ET",m5,2026-04-05T10:45:00+00:00,4.95,314.7,0.0,0.0,0,-4.95
eth,eth:m5:1775385900,"Ethereum Up or Down - April 5, 6:45AM-6:50AM ET",m5,2026-04-05T10:50:00+00:00,8.78,85.22,0.0,0.0,0,-8.78
