asset,market_key,market_title,tf_slug,side,signal_ts,signed_open_pct,signed_move_30s_pct,ask_c,rule_key,entry_j,entry_ts,entry_price,size_usd,shares,exit_j,exit_ts,exit_price,exit_reason,won_up,won_side,pnl,return_pct
btc,btc:m5:1775339700,"Bitcoin Up or Down - April 4, 5:55PM-6:00PM ET",m5,UP,2026-04-04T21:57:04.963000+00:00,-0.0325156796926648,-0.019981122511852,42.0,btc|m5|Up,519,2026-04-04 21:57:04.963,0.42,23.925,56.964285714285715,,2026-04-04 21:59:59.258,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775339700,"Bitcoin Up or Down - April 4, 5:55PM-6:00PM ET",m5,DOWN,2026-04-04T21:57:04.963000+00:00,0.0325156796926648,0.019981122511852,59.0,btc|m5|Down,519,2026-04-04 21:57:04.963,0.59,23.43,39.71186440677966,,2026-04-04 21:59:59.258,,settlement,False,True,16.28186440677966,69.49152542372882
btc,btc:m5:1775340300,"Bitcoin Up or Down - April 4, 6:05PM-6:10PM ET",m5,UP,2026-04-04T22:06:14.991000+00:00,-0.0421521836315266,-0.0137885135893201,38.0,btc|m5|Up,343,2026-04-04 22:06:14.991,0.38,23.925,62.96052631578947,,2026-04-04 22:09:59.841,,settlement,True,True,39.03552631578947,163.15789473684208
btc,btc:m5:1775340300,"Bitcoin Up or Down - April 4, 6:05PM-6:10PM ET",m5,DOWN,2026-04-04T22:06:14.991000+00:00,0.0421521836315266,0.0137885135893201,63.0,btc|m5|Down,343,2026-04-04 22:06:14.991,0.63,23.43,37.19047619047619,,2026-04-04 22:09:59.841,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775340600,"Bitcoin Up or Down - April 4, 6:10PM-6:15PM ET",m5,DOWN,2026-04-04T22:11:14.265000+00:00,0.0346238753362422,0.0184175864947644,62.0,btc|m5|Down,253,2026-04-04 22:11:14.265,0.62,23.43,37.79032258064516,,2026-04-04 22:14:58.429,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775340900,"Bitcoin Up or Down - April 4, 6:15PM-6:20PM ET",m5,UP,2026-04-04T22:16:32.422000+00:00,0.0230747634206131,0.0140229269662177,67.0,btc|m5|Up,268,2026-04-04 22:16:32.422,0.67,23.925,35.708955223880594,,2026-04-04 22:19:58.237,,settlement,True,True,11.783955223880593,49.25373134328356
btc,btc:m5:1775341200,"Bitcoin Up or Down - April 4, 6:20PM-6:25PM ET",m5,UP,2026-04-04T22:21:15.627000+00:00,-0.0499700179892021,-0.0216932155246764,45.0,btc|m5|Up,318,2026-04-04 22:21:15.627,0.45,23.925,53.166666666666664,,2026-04-04 22:24:59.982,,settlement,True,True,29.241666666666664,122.22222222222221
btc,btc:m5:1775341200,"Bitcoin Up or Down - April 4, 6:20PM-6:25PM ET",m5,DOWN,2026-04-04T22:21:15.627000+00:00,0.0499700179892021,0.0216932155246764,56.00000000000001,btc|m5|Down,318,2026-04-04 22:21:15.627,0.56,23.43,41.83928571428571,,2026-04-04 22:24:59.982,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775341500,"Bitcoin Up or Down - April 4, 6:25PM-6:30PM ET",m5,UP,2026-04-04T22:26:17.062000+00:00,-0.0280215786912777,-0.017480127659801,34.0,btc|m5|Up,265,2026-04-04 22:26:17.062,0.34,23.925,70.36764705882352,,2026-04-04 22:29:59.599,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775341500,"Bitcoin Up or Down - April 4, 6:25PM-6:30PM ET",m5,DOWN,2026-04-04T22:26:17.062000+00:00,0.0280215786912777,0.017480127659801,67.0,btc|m5|Down,265,2026-04-04 22:26:17.062,0.67,23.43,34.97014925373134,,2026-04-04 22:29:59.599,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775341800,"Bitcoin Up or Down - April 4, 6:30PM-6:35PM ET",m5,UP,2026-04-04T22:32:20.861000+00:00,-0.0411403194855847,-0.0506912804620523,21.0,btc|m5|Up,409,2026-04-04 22:32:20.861,0.21,23.925,113.92857142857143,,2026-04-04 22:34:58.209,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775341800,"Bitcoin Up or Down - April 4, 6:30PM-6:35PM ET",m5,DOWN,2026-04-04T22:32:28.434000+00:00,0.0305067185226605,0.0304918878379007,65.0,btc|m5|Down,444,2026-04-04 22:32:28.434,0.65,23.43,36.04615384615384,,2026-04-04 22:34:58.209,,settlement,False,True,12.616153846153843,53.84615384615383
btc,btc:m5:1775342700,"Bitcoin Up or Down - April 4, 6:45PM-6:50PM ET",m5,UP,2026-04-04T22:47:07.182000+00:00,-0.0892015571289543,-0.0167493784572501,9.0,btc|m5|Up,470,2026-04-04 22:47:07.182,0.09,23.925,265.83333333333337,,2026-04-04 22:49:59.844,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775343000,"Bitcoin Up or Down - April 4, 6:50PM-6:55PM ET",m5,UP,2026-04-04T22:52:02.611000+00:00,-0.0256225561578392,-0.0269578370230332,23.0,btc|m5|Up,331,2026-04-04 22:52:02.611,0.23,23.925,104.02173913043478,,2026-04-04 22:54:59.649,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775343600,"Bitcoin Up or Down - April 4, 7:00PM-7:05PM ET",m5,UP,2026-04-04T23:02:54.346000+00:00,-0.0376409942326271,-0.0199703501131631,31.0,btc|m5|Up,493,2026-04-04 23:02:54.346,0.31,23.925,77.17741935483872,,2026-04-04 23:04:59.952,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775343900,"Bitcoin Up or Down - April 4, 7:05PM-7:10PM ET",m5,UP,2026-04-04T23:09:10.020000+00:00,-0.0354917439761314,0.0145024817501623,20.0,btc|m5|Up,684,2026-04-04 23:09:10.020,0.2,23.925,119.625,,2026-04-04 23:09:59.946,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775344800,"Bitcoin Up or Down - April 4, 7:20PM-7:25PM ET",m5,UP,2026-04-04T23:22:08.710000+00:00,-0.0259358122051247,-0.0149498356557179,23.0,btc|m5|Up,283,2026-04-04 23:22:08.710,0.23,23.925,104.02173913043478,,2026-04-04 23:24:58.659,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775345700,"Bitcoin Up or Down - April 4, 7:35PM-7:40PM ET",m5,UP,2026-04-04T23:37:42.011000+00:00,-0.026423964263027,-0.0186408516863856,11.0,btc|m5|Up,252,2026-04-04 23:37:42.011,0.11,23.925,217.5,,2026-04-04 23:39:54.691,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775346000,"Bitcoin Up or Down - April 4, 7:40PM-7:45PM ET",m5,UP,2026-04-04T23:43:07.627000+00:00,-0.0502073672736644,-0.0181721249410267,13.0,btc|m5|Up,449,2026-04-04 23:43:07.627,0.13,23.925,184.03846153846155,,2026-04-04 23:44:59.040,,settlement,True,True,160.11346153846154,669.2307692307692
btc,btc:m5:1775346300,"Bitcoin Up or Down - April 4, 7:45PM-7:50PM ET",m5,UP,2026-04-04T23:46:43.935000+00:00,-0.0670030931931193,-0.0142442842766963,8.0,btc|m5|Up,466,2026-04-04 23:46:43.935,0.08,23.925,299.0625,,2026-04-04 23:49:58.562,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775347500,"Bitcoin Up or Down - April 4, 8:05PM-8:10PM ET",m5,UP,2026-04-05T00:07:06.122000+00:00,-0.0347554126837485,-0.0156317632079172,15.0,btc|m5|Up,314,2026-04-05 00:07:06.122,0.15,23.925,159.5,,2026-04-05 00:09:59.891,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775347800,"Bitcoin Up or Down - April 4, 8:10PM-8:15PM ET",m5,UP,2026-04-05T00:12:16.798000+00:00,-0.0532425168400528,-0.0230687845158357,19.0,btc|m5|Up,446,2026-04-05 00:12:16.798,0.19,23.925,125.92105263157895,,2026-04-05 00:14:58.256,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775349000,"Bitcoin Up or Down - April 4, 8:30PM-8:35PM ET",m5,UP,2026-04-05T00:33:36.422000+00:00,-0.0230121850114421,0.0179280976251776,25.0,btc|m5|Up,587,2026-04-05 00:33:36.422,0.25,23.925,95.7,,2026-04-05 00:34:59.323,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775350200,"Bitcoin Up or Down - April 4, 8:50PM-8:55PM ET",m5,UP,2026-04-05T00:52:45.959000+00:00,-0.0236452147067416,-0.019362307891931,16.0,btc|m5|Up,311,2026-04-05 00:52:45.959,0.16,23.925,149.53125,,2026-04-05 00:54:59.742,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775350500,"Bitcoin Up or Down - April 4, 8:55PM-9:00PM ET",m5,UP,2026-04-05T00:57:30.766000+00:00,-0.0558947791568665,-0.0543772738403847,16.0,btc|m5|Up,463,2026-04-05 00:57:30.766,0.16,23.925,149.53125,,2026-04-05 00:59:59.986,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775350800,"Bitcoin Up or Down - April 4, 9:00PM-9:05PM ET",m5,UP,2026-04-05T01:03:29.356000+00:00,-0.0264187430271398,-0.0313573819263692,20.0,btc|m5|Up,989,2026-04-05 01:03:29.356,0.2,23.925,119.625,,2026-04-05 01:04:59.523,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775351100,"Bitcoin Up or Down - April 4, 9:05PM-9:10PM ET",m5,UP,2026-04-05T01:07:30.831000+00:00,-0.0242236881168205,-0.0295240156949276,16.0,btc|m5|Up,488,2026-04-05 01:07:30.831,0.16,23.925,149.53125,,2026-04-05 01:09:59.454,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775351400,"Bitcoin Up or Down - April 4, 9:10PM-9:15PM ET",m5,UP,2026-04-05T01:12:10.777000+00:00,0.0387494385650199,0.0183024827042404,50.0,btc|m5|Up,380,2026-04-05 01:12:10.777,0.5,23.925,47.85,,2026-04-05 01:14:58.471,,settlement,True,True,23.925,100.0
btc,btc:m5:1775351700,"Bitcoin Up or Down - April 4, 9:15PM-9:20PM ET",m5,UP,2026-04-05T01:16:39.611000+00:00,-0.0280995575659244,-0.0150171893983272,18.0,btc|m5|Up,339,2026-04-05 01:16:39.611,0.18,23.925,132.91666666666669,,2026-04-05 01:19:59.575,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775352000,"Bitcoin Up or Down - April 4, 9:20PM-9:25PM ET",m5,UP,2026-04-05T01:24:07.289000+00:00,-0.0283190584136474,-0.0224080877563294,7.000000000000001,btc|m5|Up,811,2026-04-05 01:24:07.289,0.07,23.925,341.7857142857143,,2026-04-05 01:24:59.999,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775352300,"Bitcoin Up or Down - April 4, 9:25PM-9:30PM ET",m5,UP,2026-04-05T01:26:38.639000+00:00,-0.0281025715565785,-0.0220859107675617,23.0,btc|m5|Up,326,2026-04-05 01:26:38.639,0.23,23.925,104.02173913043478,,2026-04-05 01:29:58.478,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775352600,"Bitcoin Up or Down - April 4, 9:30PM-9:35PM ET",m5,UP,2026-04-05T01:32:52.598000+00:00,-0.0291374032645097,-0.0258601902183839,13.0,btc|m5|Up,418,2026-04-05 01:32:52.598,0.13,23.925,184.03846153846155,,2026-04-05 01:34:58.279,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775352900,"Bitcoin Up or Down - April 4, 9:35PM-9:40PM ET",m5,UP,2026-04-05T01:36:18.065000+00:00,-0.0431620483870864,-0.0189066756655922,17.0,btc|m5|Up,151,2026-04-05 01:36:18.065,0.17,23.925,140.73529411764704,,2026-04-05 01:39:59.792,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775353200,"Bitcoin Up or Down - April 4, 9:40PM-9:45PM ET",m5,UP,2026-04-05T01:43:30.486000+00:00,0.0299008739819731,0.038262982807442,61.0,btc|m5|Up,567,2026-04-05 01:43:30.486,0.61,23.925,39.22131147540984,,2026-04-05 01:44:59.961,,settlement,True,True,15.29631147540984,63.93442622950821
btc,btc:m5:1775354400,"Bitcoin Up or Down - April 4, 10:00PM-10:05PM ET",m5,UP,2026-04-05T02:02:12.978000+00:00,-0.1038682268763405,-0.0837594097040885,6.0,btc|m5|Up,638,2026-04-05 02:02:12.978,0.06,23.925,398.75,,2026-04-05 02:04:59.313,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775354700,"Bitcoin Up or Down - April 4, 10:05PM-10:10PM ET",m5,UP,2026-04-05T02:06:20.525000+00:00,-0.0287280242174698,-0.0346347207855327,34.0,btc|m5|Up,191,2026-04-05 02:06:20.525,0.34,23.925,70.36764705882352,,2026-04-05 02:09:59.245,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775354700,"Bitcoin Up or Down - April 4, 10:05PM-10:10PM ET",m5,DOWN,2026-04-05T02:06:20.525000+00:00,0.0287280242174698,0.0346347207855327,67.0,btc|m5|Down,191,2026-04-05 02:06:20.525,0.67,23.43,34.97014925373134,,2026-04-05 02:09:59.245,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775355000,"Bitcoin Up or Down - April 4, 10:10PM-10:15PM ET",m5,UP,2026-04-05T02:12:08.009000+00:00,-0.028605412287253,-0.0147279822261604,25.0,btc|m5|Up,417,2026-04-05 02:12:08.009,0.25,23.925,95.7,,2026-04-05 02:14:59.691,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775355900,"Bitcoin Up or Down - April 4, 10:25PM-10:30PM ET",m5,UP,2026-04-05T02:27:52.694000+00:00,0.0321572875819697,-0.0239465992327357,69.0,btc|m5|Up,488,2026-04-05 02:27:52.694,0.69,23.925,34.673913043478265,,2026-04-05 02:29:59.125,,settlement,True,True,10.748913043478264,44.927536231884076
btc,btc:m5:1775358900,"Bitcoin Up or Down - April 4, 11:15PM-11:20PM ET",m5,UP,2026-04-05T03:19:40.658000+00:00,-0.048341901072044,-0.0166845046495687,3.0,btc|m5|Up,609,2026-04-05 03:19:40.658,0.03,23.925,797.5,,2026-04-05 03:19:59.252,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775359800,"Bitcoin Up or Down - April 4, 11:30PM-11:35PM ET",m5,UP,2026-04-05T03:31:22.429000+00:00,-0.0250764504135477,-0.0156653360065724,19.0,btc|m5|Up,221,2026-04-05 03:31:22.429,0.19,23.925,125.92105263157895,,2026-04-05 03:34:59.353,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775361600,"Bitcoin Up or Down - April 5, 12:00AM-12:05AM ET",m5,UP,2026-04-05T04:02:03.464000+00:00,-0.025526472321946,-0.0147886738714775,21.0,btc|m5|Up,443,2026-04-05 04:02:03.464,0.21,23.925,113.92857142857143,,2026-04-05 04:04:58.921,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775362200,"Bitcoin Up or Down - April 5, 12:10AM-12:15AM ET",m5,UP,2026-04-05T04:11:35.322000+00:00,-0.0264498898268955,-0.0183435573954378,23.0,btc|m5|Up,233,2026-04-05 04:11:35.322,0.23,23.925,104.02173913043478,,2026-04-05 04:14:58.334,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775363400,"Bitcoin Up or Down - April 5, 12:30AM-12:35AM ET",m5,UP,2026-04-05T04:34:14.922000+00:00,-0.0321334704401042,-0.0150472156623217,7.000000000000001,btc|m5|Up,553,2026-04-05 04:34:14.922,0.07,23.925,341.7857142857143,,2026-04-05 04:34:58.181,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775364300,"Bitcoin Up or Down - April 5, 12:45AM-12:50AM ET",m5,UP,2026-04-05T04:48:34.825000+00:00,-0.0242662440457111,-0.0242513476405343,9.0,btc|m5|Up,431,2026-04-05 04:48:34.825,0.09,23.925,265.83333333333337,,2026-04-05 04:49:59.340,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775365800,"Bitcoin Up or Down - April 5, 1:10AM-1:15AM ET",m5,UP,2026-04-05T05:14:40.841000+00:00,-0.0240284635250078,-0.0139582581047424,14.000000000000002,btc|m5|Up,1033,2026-04-05 05:14:40.841,0.14,23.925,170.89285714285714,,2026-04-05 05:14:58.486,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775366400,"Bitcoin Up or Down - April 5, 1:20AM-1:25AM ET",m5,UP,2026-04-05T05:21:28.723000+00:00,-0.1011828501623785,-0.036036707088166,6.0,btc|m5|Up,354,2026-04-05 05:21:28.723,0.06,23.925,398.75,,2026-04-05 05:24:59.711,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775367300,"Bitcoin Up or Down - April 5, 1:35AM-1:40AM ET",m5,UP,2026-04-05T05:36:15.034000+00:00,-0.0574606362603105,-0.0254221590923449,17.0,btc|m5|Up,355,2026-04-05 05:36:15.034,0.17,23.925,140.73529411764704,,2026-04-05 05:39:59.652,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775368200,"Bitcoin Up or Down - April 5, 1:50AM-1:55AM ET",m5,UP,2026-04-05T05:51:14.776000+00:00,-0.0752569290640985,-0.0338268565860581,9.0,btc|m5|Up,361,2026-04-05 05:51:14.776,0.09,23.925,265.83333333333337,,2026-04-05 05:54:57.913,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775368500,"Bitcoin Up or Down - April 5, 1:55AM-2:00AM ET",m5,UP,2026-04-05T05:56:18.771000+00:00,-0.0446660829621708,-0.0182874169881893,16.0,btc|m5|Up,219,2026-04-05 05:56:18.771,0.16,23.925,149.53125,,2026-04-05 05:59:59.809,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775368800,"Bitcoin Up or Down - April 5, 2:00AM-2:05AM ET",m5,UP,2026-04-05T06:01:32.606000+00:00,-0.0232924184597219,-0.0138051280672226,34.0,btc|m5|Up,411,2026-04-05 06:01:32.606,0.34,23.925,70.36764705882352,,2026-04-05 06:04:59.634,,settlement,True,True,46.442647058823525,194.1176470588235
btc,btc:m5:1775368800,"Bitcoin Up or Down - April 5, 2:00AM-2:05AM ET",m5,DOWN,2026-04-05T06:01:32.606000+00:00,0.0232924184597219,0.0138051280672226,67.0,btc|m5|Down,411,2026-04-05 06:01:32.606,0.67,23.43,34.97014925373134,,2026-04-05 06:04:59.634,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775369100,"Bitcoin Up or Down - April 5, 2:05AM-2:10AM ET",m5,UP,2026-04-05T06:06:17.103000+00:00,-0.1144060149656859,-0.0323737052011834,8.0,btc|m5|Up,447,2026-04-05 06:06:17.103,0.08,23.925,299.0625,,2026-04-05 06:09:59.958,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775369400,"Bitcoin Up or Down - April 5, 2:10AM-2:15AM ET",m5,UP,2026-04-05T06:11:14.690000+00:00,0.0227869624394359,-0.0217525542760849,63.0,btc|m5|Up,438,2026-04-05 06:11:14.690,0.63,23.925,37.976190476190474,,2026-04-05 06:14:59.738,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775369700,"Bitcoin Up or Down - April 5, 2:15AM-2:20AM ET",m5,UP,2026-04-05T06:16:16.998000+00:00,-0.0312779729713396,-0.0483945999067351,45.0,btc|m5|Up,563,2026-04-05 06:16:16.998,0.45,23.925,53.166666666666664,,2026-04-05 06:19:59.972,,settlement,True,True,29.241666666666664,122.22222222222221
btc,btc:m5:1775369700,"Bitcoin Up or Down - April 5, 2:15AM-2:20AM ET",m5,DOWN,2026-04-05T06:16:16.998000+00:00,0.0312779729713396,0.0483945999067351,56.00000000000001,btc|m5|Down,563,2026-04-05 06:16:16.998,0.56,23.43,41.83928571428571,,2026-04-05 06:19:59.972,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775370900,"Bitcoin Up or Down - April 5, 2:35AM-2:40AM ET",m5,UP,2026-04-05T06:39:31.647000+00:00,0.0593021623286611,0.0176319907176083,32.0,btc|m5|Up,909,2026-04-05 06:39:31.647,0.32,23.925,74.765625,,2026-04-05 06:39:59.957,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775372700,"Bitcoin Up or Down - April 5, 3:05AM-3:10AM ET",m5,UP,2026-04-05T07:07:32.498000+00:00,0.0231659735070475,-0.0271590754608084,68.0,btc|m5|Up,379,2026-04-05 07:07:32.498,0.68,23.925,35.18382352941176,,2026-04-05 07:09:58.001,,settlement,True,True,11.25882352941176,47.05882352941174
btc,btc:m5:1775373000,"Bitcoin Up or Down - April 5, 3:10AM-3:15AM ET",m5,UP,2026-04-05T07:12:38.968000+00:00,-0.0259579003527651,-0.0519307534130989,36.0,btc|m5|Up,458,2026-04-05 07:12:38.968,0.36,23.925,66.45833333333334,,2026-04-05 07:14:57.519,,settlement,True,True,42.533333333333346,177.77777777777783
btc,btc:m5:1775373000,"Bitcoin Up or Down - April 5, 3:10AM-3:15AM ET",m5,DOWN,2026-04-05T07:12:38.968000+00:00,0.0259579003527651,0.0519307534130989,67.0,btc|m5|Down,458,2026-04-05 07:12:38.968,0.67,23.43,34.97014925373134,,2026-04-05 07:14:57.519,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775373300,"Bitcoin Up or Down - April 5, 3:15AM-3:20AM ET",m5,UP,2026-04-05T07:17:03.907000+00:00,-0.0309243988873827,-0.0421044135648825,20.0,btc|m5|Up,440,2026-04-05 07:17:03.907,0.2,23.925,119.625,,2026-04-05 07:19:59.861,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775374200,"Bitcoin Up or Down - April 5, 3:30AM-3:35AM ET",m5,UP,2026-04-05T07:31:18.627000+00:00,-0.057470438643136,-0.0226439514757999,16.0,btc|m5|Up,226,2026-04-05 07:31:18.627,0.16,23.925,149.53125,,2026-04-05 07:34:59.374,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775374500,"Bitcoin Up or Down - April 5, 3:35AM-3:40AM ET",m5,UP,2026-04-05T07:36:51.631000+00:00,-0.0515243648086703,0.0220027011348725,23.0,btc|m5|Up,375,2026-04-05 07:36:51.631,0.23,23.925,104.02173913043478,,2026-04-05 07:39:59.633,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775376600,"Bitcoin Up or Down - April 5, 4:10AM-4:15AM ET",m5,UP,2026-04-05T08:14:08.405000+00:00,-0.0306983906297668,-0.0150426599968534,9.0,btc|m5|Up,656,2026-04-05 08:14:08.405,0.09,23.925,265.83333333333337,,2026-04-05 08:14:59.864,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775377500,"Bitcoin Up or Down - April 5, 4:25AM-4:30AM ET",m5,UP,2026-04-05T08:28:08.441000+00:00,-0.0258039438472615,-0.0360597407645432,18.0,btc|m5|Up,738,2026-04-05 08:28:08.441,0.18,23.925,132.91666666666669,,2026-04-05 08:29:59.182,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775378400,"Bitcoin Up or Down - April 5, 4:40AM-4:45AM ET",m5,UP,2026-04-05T08:42:42.753000+00:00,-0.0407973436429375,-0.0258926343677367,29.0,btc|m5|Up,453,2026-04-05 08:42:42.753,0.29,23.925,82.50000000000001,,2026-04-05 08:44:58.355,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775379900,"Bitcoin Up or Down - April 5, 5:05AM-5:10AM ET",m5,UP,2026-04-05T09:06:26.941000+00:00,-0.0304310321271435,-0.0413611182493422,57.99999999999999,btc|m5|Up,421,2026-04-05 09:06:26.941,0.58,23.925,41.25000000000001,,2026-04-05 09:09:59.816,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775379900,"Bitcoin Up or Down - April 5, 5:05AM-5:10AM ET",m5,DOWN,2026-04-05T09:06:26.941000+00:00,0.0304310321271435,0.0413611182493422,43.0,btc|m5|Down,421,2026-04-05 09:06:26.941,0.43,23.43,54.48837209302326,,2026-04-05 09:09:59.816,,settlement,False,True,31.05837209302326,132.55813953488374
btc,btc:m5:1775381400,"Bitcoin Up or Down - April 5, 5:30AM-5:35AM ET",m5,UP,2026-04-05T09:31:37.864000+00:00,-0.0454073447685725,-0.0158321369699208,13.0,btc|m5|Up,298,2026-04-05 09:31:37.864,0.13,23.925,184.03846153846155,,2026-04-05 09:34:56.957,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775381700,"Bitcoin Up or Down - April 5, 5:35AM-5:40AM ET",m5,UP,2026-04-05T09:38:12.326000+00:00,-0.0252399624878168,-0.0252101103737132,14.000000000000002,btc|m5|Up,761,2026-04-05 09:38:12.326,0.14,23.925,170.89285714285714,,2026-04-05 09:39:59.651,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775383200,"Bitcoin Up or Down - April 5, 6:00AM-6:05AM ET",m5,UP,2026-04-05T10:01:56.859000+00:00,-0.0240321681983266,0.0207801429548423,33.0,btc|m5|Up,479,2026-04-05 10:01:56.859,0.33,23.925,72.5,,2026-04-05 10:04:59.775,,settlement,True,True,48.575,203.03030303030303
btc,btc:m5:1775383800,"Bitcoin Up or Down - April 5, 6:10AM-6:15AM ET",m5,UP,2026-04-05T10:11:22.308000+00:00,-0.0227459868780808,-0.0223430067955891,13.0,btc|m5|Up,302,2026-04-05 10:11:22.308,0.13,23.925,184.03846153846155,,2026-04-05 10:14:56.795,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775385600,"Bitcoin Up or Down - April 5, 6:40AM-6:45AM ET",m5,UP,2026-04-05T10:41:16.757000+00:00,-0.0430884720160313,-0.0314224023104427,30.0,btc|m5|Up,375,2026-04-05 10:41:16.757,0.3,23.925,79.75,,2026-04-05 10:44:58.416,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775385600,"Bitcoin Up or Down - April 5, 6:40AM-6:45AM ET",m5,DOWN,2026-04-05T10:41:14.489000+00:00,0.0368308101049933,0.0251796395944233,67.0,btc|m5|Down,364,2026-04-05 10:41:14.489,0.67,23.43,34.97014925373134,,2026-04-05 10:44:58.416,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775385900,"Bitcoin Up or Down - April 5, 6:45AM-6:50AM ET",m5,UP,2026-04-05T10:46:39.827000+00:00,-0.0260561109704283,-0.0162328975095983,16.0,btc|m5|Up,307,2026-04-05 10:46:39.827,0.16,23.925,149.53125,,2026-04-05 10:49:58.969,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775386200,"Bitcoin Up or Down - April 5, 6:50AM-6:55AM ET",m5,UP,2026-04-05T10:53:57.159000+00:00,-0.0315021702489377,-0.0204346464209493,45.0,btc|m5|Up,651,2026-04-05 10:53:57.159,0.45,23.925,53.166666666666664,,2026-04-05 10:54:59.984,,settlement,True,True,29.241666666666664,122.22222222222221
btc,btc:m5:1775386200,"Bitcoin Up or Down - April 5, 6:50AM-6:55AM ET",m5,DOWN,2026-04-05T10:53:57.159000+00:00,0.0315021702489377,0.0204346464209493,56.00000000000001,btc|m5|Down,651,2026-04-05 10:53:57.159,0.56,23.43,41.83928571428571,,2026-04-05 10:54:59.984,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775387700,"Bitcoin Up or Down - April 5, 7:15AM-7:20AM ET",m5,UP,2026-04-05T11:17:36.311000+00:00,0.0293530428276899,0.0270710227298064,39.0,btc|m5|Up,334,2026-04-05 11:17:36.311,0.39,23.925,61.34615384615385,,2026-04-05 11:19:59.878,,settlement,True,True,37.42115384615384,156.41025641025638
btc,btc:m5:1775388300,"Bitcoin Up or Down - April 5, 7:25AM-7:30AM ET",m5,UP,2026-04-05T11:26:15.259000+00:00,-0.0686499026477845,-0.0233854111126832,10.0,btc|m5|Up,357,2026-04-05 11:26:15.259,0.1,23.925,239.25,,2026-04-05 11:29:59.261,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775388600,"Bitcoin Up or Down - April 5, 7:30AM-7:35AM ET",m5,UP,2026-04-05T11:34:07.095000+00:00,-0.0252648255130379,-0.0190120423529883,60.0,btc|m5|Up,665,2026-04-05 11:34:07.095,0.6,23.925,39.875,,2026-04-05 11:34:59.971,,settlement,True,True,15.95,66.66666666666666
