tf,side,fill_price,ask_at_fill,ask_2s_before,ask_1s_before,ask_500ms_before,min_ask_5s,ask_drops_count,max_drop_magnitude,ask_touched_fill_price,delta_fill_vs_2s
m5,Down,0.7806000000000001,0.04,0.03,0.04,0.04,0.03,0,0.0,True,0.7506
m5,Down,0.77,0.04,0.03,0.04,0.04,0.03,0,0.0,True,0.74
m5,Down,0.7675,0.03,0.04,0.03,0.03,0.03,1,-0.010000000000000002,True,0.7274999999999999
m5,Down,0.7668,0.03,0.04,0.03,0.03,0.03,1,-0.010000000000000002,True,0.7268
m15,Down,0.87,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.10999999999999999
m15,Down,0.87,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.10999999999999999
m5,Down,0.7562000000000001,0.02,0.03,0.02,0.02,0.02,1,-0.009999999999999998,True,0.7262000000000001
m15,Down,0.86,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.12
m5,Down,0.7561,0.01,0.01,0.01,0.01,0.01,1,-0.01,True,0.7461
m15,Down,0.84,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.14
m15,Down,0.75,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.22999999999999998
m15,Down,0.83,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.15000000000000002
m15,Down,0.75,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.22999999999999998
m15,Down,0.7112999999999999,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.26870000000000005
m15,Up,0.26,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.23
m15,Up,0.26,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.23
m15,Up,0.26,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.23
m15,Down,0.66,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.31999999999999995
m15,Up,0.28,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.25
m15,Up,0.29,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.26
m5,Up,0.22260000000000002,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.7774
m15,Up,0.29,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.26
m5,Up,0.25,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.75
m5,Down,0.78,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.77
m5,Down,0.79,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.78
m15,Up,0.28,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.25
m15,Down,0.69,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.29000000000000004
m15,Down,0.6513,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.3287
m5,Down,0.7272,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.7172
m15,Down,0.5848,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.3952
m15,Up,0.31,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.28
m15,Down,0.49,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.49
m15,Down,0.46,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.52
m15,Down,0.45640000000000003,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.5236
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Up,0.45,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.42000000000000004
m15,Down,0.6,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.38
m15,Down,0.59,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.39
m15,Up,0.35,0.01,0.02,0.01,0.01,0.01,2,-0.01,True,0.32999999999999996
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,1,-0.01,True,0.39999999999999997
m15,Up,0.4,0.01,0.01,0.01,0.01,0.01,1,-0.01,True,0.39
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Up,0.41,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.39999999999999997
m15,Down,0.66,1.0,1.0,0.99,1.0,0.99,2,-0.010000000000000009,False,-0.33999999999999997
m15,Up,0.18,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.16999999999999998
m15,Up,0.18,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.16999999999999998
m15,Up,0.2,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.19
m15,Up,0.18,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.16999999999999998
m15,Up,0.18,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.16999999999999998
m15,Up,0.2,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.19
m15,Up,0.2,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.19
m15,Up,0.18,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.16999999999999998
m15,Up,0.2,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.19
m15,Up,0.2,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.19
m15,Up,0.16,0.0,0.01,0.0,0.0,0.0,1,-0.01,True,0.15
m15,Up,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.11
m15,Up,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.11
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Down,0.87,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.13
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.09
m5,Down,0.5726,0.83,0.84,0.84,0.83,0.75,2,-0.010000000000000009,False,-0.26739999999999997
m15,Down,0.88,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.12
m15,Down,0.89,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.10999999999999999
m5,Down,0.6078,0.82,0.82,0.82,0.82,0.82,3,-0.010000000000000009,False,-0.21219999999999994
m5,Up,0.39,0.19,0.19,0.19,0.19,0.18,2,-0.010000000000000009,True,0.2
m5,Up,0.4,0.18,0.19,0.19,0.18,0.18,4,-0.010000000000000009,True,0.21000000000000002
m5,Down,0.63,0.83,0.83,0.83,0.83,0.82,1,-0.010000000000000009,False,-0.19999999999999996
m15,Up,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.1
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.09
m5,Down,0.54,0.84,0.9,0.9,0.87,0.83,7,-0.020000000000000018,False,-0.36
m15,Up,0.07,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.07
m15,Up,0.07,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.07
m15,Up,0.07,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.07
m15,Up,0.07,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.07
m5,Down,0.5492,0.83,0.79,0.82,0.83,0.79,10,-0.020000000000000018,False,-0.24080000000000001
m15,Up,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.05
m15,Up,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.05
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.06
m15,Up,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.05
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m15,Up,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.05
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m5,Down,0.4316,0.72,0.77,0.76,0.75,0.72,6,-0.030000000000000027,False,-0.33840000000000003
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m5,Down,0.4225,0.72,0.72,0.72,0.72,0.72,3,-0.030000000000000027,False,-0.2975
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m15,Up,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.05
m15,Down,0.92,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.07999999999999996
m5,Up,0.5755,0.28,0.28,0.27,0.27,0.27,5,-0.019999999999999962,True,0.2955
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m5,Up,0.68,0.3,0.32,0.31,0.3,0.27,2,-0.010000000000000009,True,0.36000000000000004
m5,Up,0.7245,0.3,0.32,0.31,0.3,0.27,2,-0.010000000000000009,True,0.4045
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.09
m5,Up,0.76,0.31,0.29,0.32,0.32,0.28,6,-0.019999999999999962,True,0.47000000000000003
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.09
m15,Up,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.09
m15,Up,0.1,0.01,0.0,0.01,0.01,0.0,0,0.0,True,0.1
m15,Up,0.11,0.01,0.0,0.01,0.01,0.0,0,0.0,True,0.11
m15,Up,0.1,0.01,0.0,0.01,0.01,0.0,0,0.0,True,0.1
m5,Up,0.8,0.34,0.31,0.31,0.33,0.29,5,-0.010000000000000009,True,0.49000000000000005
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,1,-0.01,True,0.06
m15,Down,0.91,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.08999999999999997
m15,Down,0.91,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.08999999999999997
m15,Down,0.91,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.08999999999999997
m15,Down,0.91,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.08999999999999997
m15,Down,0.91,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.08999999999999997
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.06
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.06
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.06
m15,Up,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.06
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.93,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06999999999999995
m15,Down,0.93,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06999999999999995
m15,Down,0.93,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06999999999999995
m15,Down,0.93,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06999999999999995
m5,Down,0.3809,0.85,0.82,0.83,0.84,0.82,1,-0.010000000000000009,False,-0.43909999999999993
m15,Down,0.94,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06000000000000005
m5,Down,0.48,0.85,0.85,0.85,0.85,0.82,1,-0.010000000000000009,False,-0.37
m15,Down,0.94,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06000000000000005
m15,Up,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.03
m15,Up,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.03
m5,Down,0.6,0.59,0.68,0.62,0.62,0.59,13,-0.030000000000000027,True,-0.08000000000000007
m5,Down,0.6,0.58,0.59,0.59,0.59,0.58,8,-0.030000000000000027,True,0.010000000000000009
m5,Up,0.7143999999999999,0.33,0.43,0.43,0.35,0.33,11,-0.02999999999999997,True,0.28439999999999993
m5,Up,0.83,0.34,0.33,0.32,0.32,0.32,9,-0.02999999999999997,True,0.49999999999999994
m5,Up,0.8742,0.34,0.33,0.32,0.32,0.32,9,-0.02999999999999997,True,0.5442
m5,Up,0.91,0.48,0.35,0.33,0.49,0.32,6,-0.010000000000000009,True,0.56
m5,Up,0.9075,0.42,0.48,0.47,0.44,0.32,11,-0.010000000000000009,True,0.4275
m5,Up,0.92,0.37,0.42,0.4,0.38,0.37,11,-0.019999999999999962,True,0.5
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m5,Up,0.9240999999999999,0.44,0.47,0.45,0.42,0.42,8,-0.08000000000000002,True,0.45409999999999995
m5,Up,0.92,0.49,0.44,0.47,0.49,0.42,5,-0.08000000000000002,True,0.48000000000000004
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m15,Down,0.95,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.050000000000000044
m5,Up,0.9,0.46,0.41,0.41,0.43,0.41,4,-0.030000000000000027,True,0.49000000000000005
m15,Down,0.94,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06000000000000005
m15,Down,0.94,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06000000000000005
m5,Up,0.8918,0.48,0.46,0.45,0.48,0.41,4,-0.030000000000000027,True,0.4318
m15,Down,0.94,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06000000000000005
m15,Down,0.93,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.06999999999999995
m15,Up,0.02,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.02
m5,Up,0.8026000000000001,0.49,0.47,0.48,0.49,0.42,10,-0.020000000000000018,True,0.3326000000000001
m15,Up,0.01,0.0,0.0,0.0,0.0,0.0,0,0.0,True,0.01
m5,Up,0.8,0.45,0.49,0.46,0.44,0.42,12,-0.020000000000000018,True,0.31000000000000005
m5,Up,0.7954000000000001,0.45,0.49,0.46,0.44,0.42,12,-0.020000000000000018,True,0.3054000000000001
m5,Down,0.2112,0.49,0.56,0.55,0.49,0.49,9,-0.030000000000000027,False,-0.34880000000000005
m5,Down,0.1905,0.48,0.49,0.47,0.47,0.46,10,-0.030000000000000027,False,-0.2995
m5,Up,0.71,0.54,0.52,0.54,0.54,0.43,5,-0.010000000000000009,True,0.18999999999999995
m5,Down,0.1411,0.47,0.46,0.47,0.47,0.46,2,-0.019999999999999962,False,-0.3189
m5,Up,0.8156,0.59,0.54,0.57,0.59,0.54,1,-0.010000000000000009,True,0.27559999999999996
m5,Up,0.82,0.51,0.57,0.57,0.54,0.51,10,-0.05999999999999994,True,0.25
m5,Up,0.32,0.48,0.42,0.51,0.51,0.39,4,-0.030000000000000027,False,-0.09999999999999998
m5,Down,0.6696,0.56,0.56,0.56,0.56,0.56,0,0.0,True,0.10959999999999992
m5,Down,0.7166,0.57,0.56,0.56,0.57,0.56,0,0.0,True,0.15659999999999996
m5,Down,0.7,0.55,0.57,0.58,0.58,0.55,1,-0.029999999999999916,True,0.13
m5,Down,0.73,0.55,0.57,0.58,0.58,0.55,1,-0.029999999999999916,True,0.16000000000000003
m5,Down,0.7,0.52,0.55,0.53,0.53,0.52,4,-0.029999999999999916,True,0.1499999999999999
m5,Up,0.29,0.5,0.49,0.5,0.5,0.48,0,0.0,False,-0.2
m5,Down,0.5879,0.59,0.58,0.58,0.58,0.56,4,-0.010000000000000009,True,0.007900000000000018
m5,Down,0.4914,0.84,0.83,0.83,0.84,0.82,4,-0.010000000000000009,False,-0.33859999999999996
m5,Down,0.5384,0.82,0.82,0.82,0.82,0.82,4,-0.010000000000000009,False,-0.28159999999999996
m5,Down,0.4974,0.82,0.82,0.82,0.82,0.82,4,-0.010000000000000009,False,-0.32259999999999994
m5,Down,0.5,0.83,0.81,0.81,0.82,0.81,1,-0.009999999999999898,False,-0.31000000000000005
m5,Down,0.53,0.81,0.82,0.82,0.81,0.81,3,-0.010000000000000009,False,-0.2899999999999999
m5,Down,0.535,0.81,0.8,0.8,0.81,0.8,4,-0.010000000000000009,False,-0.265
m5,Down,0.5,0.82,0.81,0.82,0.82,0.8,1,-0.010000000000000009,False,-0.31000000000000005
m5,Down,0.44,0.7,0.74,0.71,0.71,0.7,8,-0.010000000000000009,False,-0.3
m5,Up,0.53,0.38,0.33,0.36,0.37,0.33,4,-0.02999999999999997,True,0.2
m5,Down,0.4,0.8,0.8,0.8,0.8,0.77,0,0.0,False,-0.4
m5,Up,0.3753,0.13,0.11,0.14,0.14,0.11,8,-0.010000000000000009,True,0.26530000000000004
m5,Down,0.6,0.87,0.88,0.86,0.87,0.85,7,-0.010000000000000009,False,-0.28
m5,Up,0.44789999999999996,0.04,0.05,0.05,0.05,0.04,2,-0.010000000000000002,True,0.3979
m5,Up,0.47,0.03,0.04,0.04,0.03,0.03,3,-0.020000000000000004,True,0.43
m5,Down,0.48950000000000005,0.99,0.98,0.98,0.99,0.96,2,-0.010000000000000009,False,-0.49049999999999994
m5,Down,0.53,1.0,0.99,1.0,1.0,0.97,1,-0.010000000000000009,False,-0.45999999999999996
m5,Down,0.48,1.0,1.0,1.0,1.0,0.98,1,-0.010000000000000009,False,-0.52
m5,Up,0.65,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.64
m5,Up,0.7016,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.6916
m5,Down,0.3271,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.6729
m5,Up,0.7,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.69
m5,Down,0.3931,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.6069
m5,Down,0.3669,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.6331
m5,Up,0.5987,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.5887
m5,Up,0.7094,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.6994
m5,Up,0.7498999999999999,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.7398999999999999
m5,Up,0.7542,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.7442
m5,Up,0.7078,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.6978
m5,Up,0.7421,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.7321
m5,Up,0.72,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.71
m5,Up,0.7731,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.7631
m5,Up,0.6775,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.6675
m5,Up,0.8642,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.8542
h1,Down,0.46,0.47,0.45,0.47,0.47,0.4,0,0.0,True,0.010000000000000009
h1,Up,0.64,0.48,0.49,0.48,0.48,0.48,5,-0.020000000000000018,True,0.15000000000000002
h1,Up,0.63,0.5,0.51,0.49,0.49,0.49,1,-0.020000000000000018,True,0.12
h1,Up,0.63,0.5,0.51,0.49,0.49,0.49,1,-0.020000000000000018,True,0.12
h1,Up,0.645,0.5,0.51,0.49,0.49,0.49,1,-0.020000000000000018,True,0.135
h1,Up,0.63,0.54,0.51,0.51,0.51,0.49,0,0.0,True,0.12
h1,Up,0.64,0.54,0.51,0.51,0.51,0.49,0,0.0,True,0.13
h1,Up,0.61,0.54,0.51,0.51,0.51,0.49,0,0.0,True,0.09999999999999998
h1,Up,0.6,0.54,0.51,0.51,0.51,0.49,0,0.0,True,0.08999999999999997
h1,Up,0.65,0.54,0.54,0.54,0.54,0.51,0,0.0,True,0.10999999999999999
h1,Up,0.64,0.54,0.54,0.54,0.54,0.51,0,0.0,True,0.09999999999999998
h1,Up,0.66,0.54,0.54,0.54,0.54,0.51,0,0.0,True,0.12
h1,Up,0.67,0.55,0.54,0.54,0.55,0.51,1,-0.010000000000000009,True,0.13
h1,Up,0.67,0.55,0.54,0.54,0.55,0.51,1,-0.010000000000000009,True,0.13
h1,Up,0.66,0.55,0.54,0.54,0.55,0.51,1,-0.010000000000000009,True,0.12
h1,Up,0.68,0.54,0.55,0.55,0.55,0.54,2,-0.010000000000000009,True,0.13
h1,Up,0.67,0.54,0.55,0.55,0.55,0.54,2,-0.010000000000000009,True,0.12
h1,Up,0.68,0.54,0.55,0.55,0.55,0.54,2,-0.010000000000000009,True,0.13
h1,Up,0.62,0.54,0.54,0.54,0.54,0.54,2,-0.029999999999999916,True,0.07999999999999996
h1,Up,0.62,0.55,0.55,0.55,0.55,0.55,1,-0.019999999999999907,True,0.06999999999999995
h1,Up,0.63,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.07999999999999996
h1,Up,0.66,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.10999999999999999
h1,Up,0.68,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.13
h1,Up,0.72,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.16999999999999993
h1,Up,0.7,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.1499999999999999
h1,Down,0.23,0.46,0.46,0.46,0.46,0.46,0,0.0,False,-0.23
h1,Down,0.23,0.46,0.46,0.46,0.46,0.46,0,0.0,False,-0.23
h1,Up,0.74,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.18999999999999995
h1,Up,0.79,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.24
h1,Up,0.8,0.55,0.55,0.55,0.55,0.55,0,0.0,True,0.25
h1,Down,0.24,0.32,0.32,0.32,0.32,0.32,0,0.0,False,-0.08000000000000002
h1,Down,0.25,0.32,0.32,0.32,0.32,0.32,0,0.0,False,-0.07
h1,Down,0.26,0.32,0.32,0.32,0.32,0.32,1,-0.010000000000000009,False,-0.06
h1,Down,0.26,0.33,0.33,0.33,0.33,0.33,0,0.0,False,-0.07
h1,Down,0.26,0.33,0.33,0.33,0.33,0.33,1,-0.010000000000000009,False,-0.07
h1,Up,0.76,0.66,0.68,0.68,0.66,0.66,1,-0.020000000000000018,True,0.07999999999999996
h1,Down,0.26,0.31,0.31,0.31,0.31,0.31,1,-0.010000000000000009,False,-0.04999999999999999
h1,Up,0.72,0.72,0.72,0.72,0.72,0.72,0,0.0,True,0.0
h1,Up,0.72,0.72,0.72,0.72,0.72,0.72,0,0.0,True,0.0
h1,Down,0.29,0.27,0.28,0.28,0.28,0.27,2,-0.010000000000000009,True,0.009999999999999953
h1,Down,0.29,0.27,0.28,0.28,0.28,0.27,2,-0.010000000000000009,True,0.009999999999999953
h1,Down,0.3,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.02999999999999997
h1,Down,0.31,0.3,0.31,0.31,0.31,0.3,1,-0.010000000000000009,True,0.0
h1,Down,0.3,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.02999999999999997
h1,Down,0.3,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.02999999999999997
h1,Down,0.3,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.02999999999999997
h1,Up,0.68,0.74,0.74,0.74,0.74,0.74,0,0.0,False,-0.05999999999999994
h1,Up,0.68,0.74,0.74,0.74,0.74,0.74,0,0.0,False,-0.05999999999999994
h1,Down,0.29,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.019999999999999962
h1,Down,0.33,0.29,0.29,0.29,0.29,0.26,0,0.0,True,0.040000000000000036
h1,Up,0.65,0.72,0.72,0.72,0.72,0.72,0,0.0,False,-0.06999999999999995
h1,Down,0.36,0.28,0.28,0.28,0.28,0.28,0,0.0,True,0.07999999999999996
h1,Down,0.39,0.28,0.28,0.28,0.28,0.28,0,0.0,True,0.10999999999999999
h1,Down,0.42,0.3,0.3,0.3,0.3,0.3,1,-0.010000000000000009,True,0.12
h1,Down,0.42,0.3,0.3,0.3,0.3,0.3,1,-0.010000000000000009,True,0.12
h1,Down,0.42,0.3,0.3,0.3,0.3,0.3,1,-0.010000000000000009,True,0.12
h1,Down,0.435,0.3,0.3,0.3,0.3,0.3,0,0.0,True,0.135
h1,Up,0.55,0.72,0.72,0.72,0.72,0.72,0,0.0,False,-0.16999999999999993
h1,Up,0.55,0.72,0.72,0.72,0.72,0.72,0,0.0,False,-0.16999999999999993
h1,Down,0.39,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.12
h1,Down,0.44,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.16999999999999998
h1,Down,0.4,0.27,0.27,0.27,0.27,0.26,1,-0.010000000000000009,True,0.13
h1,Down,0.42,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.14999999999999997
h1,Down,0.4,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.13
h1,Down,0.42,0.27,0.27,0.27,0.27,0.27,2,-0.010000000000000009,True,0.14999999999999997
h1,Up,0.57,0.78,0.79,0.79,0.78,0.78,1,-0.010000000000000009,False,-0.22000000000000008
h1,Down,0.48,0.23,0.23,0.23,0.23,0.22,0,0.0,True,0.24999999999999997
h1,Down,0.48,0.23,0.23,0.23,0.23,0.23,0,0.0,True,0.24999999999999997
h1,Down,0.48,0.23,0.23,0.23,0.23,0.23,0,0.0,True,0.24999999999999997
